year,primary_type,description,location_description,district,arrest,Num_Occurance
2019,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,APARTMENT,12,True,1
2019,SEX OFFENSE,OTHER,OTHER,12,False,1
2019,BATTERY,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY,APARTMENT,12,False,1
2019,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,APARTMENT,12,False,1
2019,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,RESIDENCE,11,False,1
2019,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,RESIDENCE,12,False,1
2019,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,APARTMENT,1,False,1
2019,CRIM SEXUAL ASSAULT,AGGRAVATED: OTHER,OTHER,1,False,1
2019,BATTERY,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY,VEHICLE NON-COMMERCIAL,11,False,1
2019,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,APARTMENT,12,False,1
2019,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,GOVERNMENT BUILDING/PROPERTY,12,False,1
2019,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,STREET,12,True,1
2019,BATTERY,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY,RESIDENCE,12,False,1
2019,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,12,False,1
2019,BATTERY,AGGRAVATED OF A SENIOR CITIZEN,RESIDENCE,11,False,1
2019,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,APARTMENT,12,False,1
2019,CRIM SEXUAL ASSAULT,AGGRAVATED: OTHER,CHA APARTMENT,12,False,1
2019,STALKING,SIMPLE,RESIDENCE,12,False,1
2019,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,APARTMENT,12,False,1
2019,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,RESIDENCE,12,False,1
2019,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,CHA APARTMENT,12,False,1
2019,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,APARTMENT,12,False,1
2019,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,RESIDENCE,12,False,1
2019,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,STREET,12,False,1
2019,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,RESIDENCE,12,False,1
2019,ASSAULT,AGG PO HANDS NO/MIN INJURY,STREET,12,False,1
2019,SEX OFFENSE,ATT CRIM SEXUAL ABUSE,APARTMENT,12,False,1
2019,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,APARTMENT,12,False,1
2019,ROBBERY,ARMED: HANDGUN,CHA APARTMENT,12,False,1
2019,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,12,False,1
2019,BATTERY,SIMPLE,OTHER,1,False,1
2019,BATTERY,SIMPLE,SIDEWALK,11,True,1
2019,BATTERY,SIMPLE,RESIDENCE,12,False,1
2019,BATTERY,SIMPLE,RESIDENCE,12,False,1
2019,BATTERY,SIMPLE,APARTMENT,12,False,1
2019,BATTERY,SIMPLE,STREET,12,False,1
2019,BATTERY,SIMPLE,STREET,12,False,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,HOSPITAL BUILDING/GROUNDS,12,False,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,HIGHWAY/EXPRESSWAY,12,False,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,12,True,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,12,False,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,12,False,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,12,False,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,12,False,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,1,True,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12,True,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12,False,2
2019,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,11,False,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,12,True,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,11,False,4
2019,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12,False,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE-GARAGE,12,False,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,12,False,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12,False,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,1,True,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,12,False,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12,False,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,12,False,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,12,False,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,CTA PLATFORM,12,True,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,1,True,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,11,True,3
2019,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12,False,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,12,False,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,12,False,2
2019,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12,False,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,CONVENIENCE STORE,12,False,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12,False,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,1,False,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12,False,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,12,False,2
2019,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE PORCH/HALLWAY,11,False,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,ALLEY,12,True,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12,False,3
2019,BATTERY,DOMESTIC BATTERY SIMPLE,PARKING LOT/GARAGE(NON.RESID.),12,True,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12,False,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,12,False,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,11,False,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,OTHER,12,False,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,CTA STATION,12,False,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,12,True,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,12,False,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12,True,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12,False,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,11,True,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,1,False,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12,False,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12,True,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,OTHER,12,True,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,12,False,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,ALLEY,11,False,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,11,False,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12,False,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,VEHICLE NON-COMMERCIAL,12,False,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,12,False,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,12,False,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,11,False,2
2019,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,11,False,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,ALLEY,1,False,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,CTA TRAIN,12,True,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,12,True,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,12,True,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,1,False,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,11,False,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,11,False,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,GOVERNMENT BUILDING/PROPERTY,12,True,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12,True,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,12,False,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,12,False,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,PARKING LOT/GARAGE(NON.RESID.),1,False,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12,False,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12,False,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12,False,2
2019,BATTERY,DOMESTIC BATTERY SIMPLE,OTHER,12,False,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,HOSPITAL BUILDING/GROUNDS,12,True,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,12,False,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENTIAL YARD (FRONT/BACK),11,False,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,12,False,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,PARKING LOT/GARAGE(NON.RESID.),1,False,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,PARKING LOT/GARAGE(NON.RESID.),12,False,1
2019,ASSAULT,AGGRAVATED: HANDGUN,RESIDENCE,12,False,2
2019,ASSAULT,AGGRAVATED: HANDGUN,RESIDENCE,12,True,1
2019,ASSAULT,AGGRAVATED: HANDGUN,CHA APARTMENT,12,False,1
2019,ASSAULT,SIMPLE,STREET,12,False,1
2019,ASSAULT,SIMPLE,STREET,12,False,1
2019,ASSAULT,SIMPLE,APARTMENT,12,False,1
2019,ASSAULT,SIMPLE,RESIDENCE,12,False,1
2019,ASSAULT,SIMPLE,STREET,11,False,1
2019,ASSAULT,SIMPLE,RESIDENCE,12,False,1
2019,ASSAULT,SIMPLE,SIDEWALK,12,False,1
2019,ASSAULT,SIMPLE,CHA APARTMENT,12,False,1
2019,ASSAULT,SIMPLE,VEHICLE NON-COMMERCIAL,12,False,1
2019,ASSAULT,SIMPLE,APARTMENT,12,True,1
2019,ASSAULT,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),12,False,1
2019,ASSAULT,SIMPLE,RESIDENCE,12,False,1
2019,ASSAULT,SIMPLE,STREET,12,False,1
2019,ASSAULT,SIMPLE,COMMERCIAL / BUSINESS OFFICE,1,False,1
2019,ASSAULT,SIMPLE,RESIDENCE,12,False,1
2019,ASSAULT,SIMPLE,APARTMENT,12,False,1
2019,ASSAULT,SIMPLE,SIDEWALK,12,False,1
2019,ASSAULT,SIMPLE,APARTMENT,12,False,1
2019,BURGLARY,UNLAWFUL ENTRY,APARTMENT,12,False,1
2019,THEFT,OVER $500,STREET,11,False,1
2019,THEFT,OVER $500,GAS STATION,10,False,1
2019,THEFT,$500 AND UNDER,RESIDENCE,12,False,1
2019,THEFT,$500 AND UNDER,RESIDENCE,12,False,1
2019,THEFT,$500 AND UNDER,APARTMENT,12,False,1
2019,THEFT,$500 AND UNDER,HOSPITAL BUILDING/GROUNDS,12,False,1
2019,THEFT,$500 AND UNDER,SIDEWALK,12,False,1
2019,THEFT,$500 AND UNDER,STREET,11,False,1
2019,MOTOR VEHICLE THEFT,AUTOMOBILE,SIDEWALK,12,False,1
2019,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,12,False,1
2019,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,1,False,1
2019,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,12,False,1
2019,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,11,False,1
2019,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,11,False,1
2019,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,12,False,1
2019,CRIMINAL DAMAGE,TO PROPERTY,SIDEWALK,12,False,1
2019,CRIMINAL DAMAGE,TO VEHICLE,OTHER,12,False,1
2019,CRIMINAL DAMAGE,TO VEHICLE,STREET,12,False,1
2019,CRIMINAL DAMAGE,TO VEHICLE,STREET,11,False,1
2019,CRIMINAL DAMAGE,TO VEHICLE,STREET,12,False,1
2019,CRIMINAL DAMAGE,TO VEHICLE,STREET,10,False,1
2019,CRIMINAL DAMAGE,TO VEHICLE,STREET,1,True,1
2019,CRIMINAL DAMAGE,TO VEHICLE,STREET,12,False,1
2019,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA HALLWAY/STAIRWELL/ELEVATOR,12,False,1
2019,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,12,False,1
2019,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,CHA APARTMENT,12,False,1
2019,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,APARTMENT,12,False,1
2019,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,12,True,1
2019,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,RESIDENCE,12,False,1
2019,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,APARTMENT,12,False,1
2019,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,12,False,1
2019,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,APARTMENT,12,False,1
2019,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,CHA APARTMENT,12,False,1
2019,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,12,False,1
2019,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,SIDEWALK,12,False,1
2019,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,CHA APARTMENT,12,False,1
2019,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,PARKING LOT/GARAGE(NON.RESID.),12,True,1
2019,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,"SCHOOL, PUBLIC, BUILDING",11,False,1
2019,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,STREET,12,False,1
2019,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,FOREST PRESERVE,10,False,1
2019,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,APARTMENT,12,False,1
2019,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,APARTMENT,12,True,1
2019,BATTERY,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY,APARTMENT,12,False,1
2019,ASSAULT,AGGRAVATED: OTHER FIREARM,STREET,1,True,1
2019,BATTERY,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY,VEHICLE NON-COMMERCIAL,12,False,1
2019,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,RESIDENCE,11,False,1
2019,CRIMINAL DAMAGE,TO STATE SUP PROP,APARTMENT,12,False,1
2019,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,STREET,12,False,1
2019,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,APARTMENT,12,False,1
2019,STALKING,SIMPLE,RESTAURANT,1,False,1
2019,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,SIDEWALK,11,False,1
2019,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,SIDEWALK,1,False,1
2019,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,STREET,12,False,1
2019,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,CHA PARKING LOT/GROUNDS,12,False,1
2019,BATTERY,AGG PO HANDS NO/MIN INJURY,APARTMENT,12,True,1
2019,ROBBERY,STRONGARM - NO WEAPON,STREET,12,False,1
2019,BATTERY,SIMPLE,STREET,12,True,1
2019,BATTERY,SIMPLE,STREET,12,False,1
2019,BATTERY,SIMPLE,GOVERNMENT BUILDING/PROPERTY,12,False,1
2019,BATTERY,SIMPLE,GOVERNMENT BUILDING/PROPERTY,1,False,1
2019,BATTERY,SIMPLE,STREET,12,False,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENTIAL YARD (FRONT/BACK),12,True,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,PARKING LOT/GARAGE(NON.RESID.),12,False,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,12,False,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,PARKING LOT/GARAGE(NON.RESID.),12,False,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12,False,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,VEHICLE NON-COMMERCIAL,12,False,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,11,False,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,OTHER,1,False,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12,False,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,12,False,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12,False,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,11,False,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,12,False,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,OTHER,1,False,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,12,False,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,PARKING LOT/GARAGE(NON.RESID.),12,True,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,1,True,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12,False,2
2019,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12,True,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12,True,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,GROCERY FOOD STORE,1,False,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,12,False,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,VEHICLE NON-COMMERCIAL,12,False,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,11,False,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,11,True,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12,False,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,HOSPITAL BUILDING/GROUNDS,12,False,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12,False,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,12,True,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12,True,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,12,False,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,12,False,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,12,True,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,11,False,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12,False,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,11,False,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,OTHER,12,False,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,OTHER,1,False,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,CHA PARKING LOT/GROUNDS,12,False,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12,False,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,11,True,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,PARKING LOT/GARAGE(NON.RESID.),12,True,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12,False,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12,True,3
2019,BATTERY,DOMESTIC BATTERY SIMPLE,CTA STATION,1,False,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12,False,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12,False,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,1,False,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,11,False,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12,False,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,11,False,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12,False,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,VEHICLE NON-COMMERCIAL,12,True,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,12,False,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,12,True,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12,True,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12,False,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12,False,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,COLLEGE/UNIVERSITY RESIDENCE HALL,12,False,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,1,False,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,12,False,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12,False,2
2019,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,12,False,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12,False,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,12,True,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,HOTEL/MOTEL,12,False,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12,False,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12,True,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12,True,2
2019,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,12,False,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,VEHICLE NON-COMMERCIAL,1,False,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12,False,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE PORCH/HALLWAY,12,False,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12,False,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,12,True,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,11,False,2
2019,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12,False,2
2019,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,12,False,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,12,False,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12,False,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12,False,2
2019,BATTERY,DOMESTIC BATTERY SIMPLE,DEPARTMENT STORE,12,False,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,12,True,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,GAS STATION,12,False,2
2019,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12,False,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,12,False,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12,False,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,OTHER,12,False,1
2019,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12,False,1
2019,ASSAULT,AGGRAVATED: HANDGUN,ALLEY,11,False,1
2019,ASSAULT,SIMPLE,STREET,1,False,1
2019,ASSAULT,SIMPLE,SIDEWALK,12,False,1
2019,ASSAULT,SIMPLE,RESIDENCE PORCH/HALLWAY,12,False,1
2019,ASSAULT,SIMPLE,HOSPITAL BUILDING/GROUNDS,12,False,1
2019,ASSAULT,SIMPLE,SIDEWALK,12,False,1
2019,ASSAULT,SIMPLE,CHA APARTMENT,12,True,1
2019,ASSAULT,SIMPLE,CHA APARTMENT,12,False,1
2019,ASSAULT,SIMPLE,RESIDENCE,12,False,1
2019,ASSAULT,SIMPLE,APARTMENT,12,False,1
2019,ASSAULT,SIMPLE,RESIDENCE,12,False,1
2019,ASSAULT,SIMPLE,STREET,12,False,1
2019,ASSAULT,SIMPLE,RESIDENCE,1,False,1
2019,ASSAULT,SIMPLE,RESIDENCE,12,False,1
2019,ASSAULT,SIMPLE,OTHER,12,False,1
2019,ASSAULT,SIMPLE,STREET,12,False,1
2019,ASSAULT,SIMPLE,SIDEWALK,1,False,2
2019,ASSAULT,SIMPLE,HOTEL/MOTEL,12,True,1
2019,ASSAULT,SIMPLE,APARTMENT,12,False,1
2019,ASSAULT,SIMPLE,HOSPITAL BUILDING/GROUNDS,12,False,1
2019,THEFT,OVER $500,CHA APARTMENT,12,False,1
2019,THEFT,OVER $500,APARTMENT,12,False,1
2019,THEFT,OVER $500,RESIDENCE,12,True,1
2019,THEFT,OVER $500,APARTMENT,12,False,1
2019,THEFT,OVER $500,CHA APARTMENT,12,False,1
2019,THEFT,OVER $500,HOSPITAL BUILDING/GROUNDS,12,False,1
2019,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),12,False,1
2019,THEFT,OVER $500,APARTMENT,12,False,1
2019,THEFT,OVER $500,CTA PLATFORM,12,False,1
2019,THEFT,OVER $500,CHA APARTMENT,12,False,1
2019,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,10,False,1
2019,THEFT,$500 AND UNDER,CHA APARTMENT,12,True,1
2019,THEFT,$500 AND UNDER,APARTMENT,11,False,1
2019,THEFT,$500 AND UNDER,RESIDENCE,12,False,1
2019,THEFT,$500 AND UNDER,APARTMENT,12,False,1
2019,THEFT,$500 AND UNDER,STREET,12,False,1
2019,THEFT,$500 AND UNDER,APARTMENT,12,False,1
2019,THEFT,$500 AND UNDER,SIDEWALK,12,False,1
2019,THEFT,$500 AND UNDER,RESIDENCE,11,False,1
2019,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,JAIL / LOCK-UP FACILITY,1,False,1
2019,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,12,False,1
